Gene	Tau	Tissue
AT5G43160	0.483915186239	carpel
AT5G43170	0.297613041535	root
AT5G43175	1.0	root apical meristem
AT5G43180	0.689626756119	root
AT5G43185	0.933102362916	pollen
AT5G43190	0.317528053342	dark-grown seedling
AT5G43200	1.0	pollen
AT5G43210	0.269374464846	receptacle
AT5G43230	0.923370355418	root
AT5G43240	1.0	leaf
AT5G43250	0.591019037939	carpel
AT5G43260	0.296823461444	stage 12 inflorescence
AT5G43270	0.397784292056	carpel
AT5G43280	0.247026101469	receptacle
AT5G43285	0.833039248238	carpel
AT5G43290	0.918506574928	dark-grown seedling
AT5G43300	0.918396704956	pollen
AT5G43310	0.393093664229	carpel
AT5G43320	0.11974337347	root
AT5G43330	0.240070444077	root apical meristem
AT5G43350	0.759095627571	root apical meristem
AT5G43370	0.900024068386	root
AT5G43380	0.582247513492	receptacle
AT5G43400	0.557564979726	root
AT5G43401	1.0	leaf
AT5G43405	1.0	light-grown seedling
AT5G43410	0.911162851141	leaf
AT5G43420	0.754324578107	root
AT5G43430	0.199411593886	dark-grown seedling
AT5G43440	0.476600455703	leaf
AT5G43450	0.547684268242	aerial
AT5G43455	1.0	aerial
AT5G43460	0.169943309696	carpel
AT5G43470	0.444936133336	leaf
AT5G43480	0.705906292216	aerial
AT5G43490	0.979907554679	dark-grown seedling
AT5G43500	0.341909925505	carpel
AT5G43510	0.885431535192	carpel
AT5G43513	0.880274991235	carpel
AT5G43516	0.938411510321	shoot apical meristem
AT5G43518	0.850788972268	carpel
AT5G43520	0.782973364998	root
AT5G43525	0.839398255048	carpel
AT5G43530	0.941411677694	pollen
AT5G43540	0.812193845771	root apical meristem
AT5G43550	1.0	dark-grown seedling
AT5G43560	0.141109157701	receptacle
AT5G43570	0.811541322532	receptacle
AT5G43580	0.696937003511	dark-grown seedling
AT5G43590	0.883393083443	root
AT5G43600	0.299884526919	receptacle
AT5G43610	1.0	receptacle
AT5G43620	0.564945860648	carpel
AT5G43630	0.459383083654	root
AT5G43640	1.0	pollen
AT5G43650	0.989118993625	root
AT5G43660	0.846369300216	carpel
AT5G43670	0.309424926797	dark-grown seedling
AT5G43680	0.292663676946	carpel
AT5G43690	0.972967568345	root
AT5G43695	0.983886456069	pollen
AT5G43700	0.397187490903	dark-grown seedling
AT5G43710	0.338754171865	carpel
AT5G43720	0.277057603977	carpel
AT5G43730	0.607802177284	dark-grown seedling
AT5G43740	0.583056809976	leaf
AT5G43745	0.37011884696	stage 12 inflorescence
AT5G43750	0.387710460048	shoot apical meristem
AT5G43760	0.24564744119	carpel
AT5G43770	0.992121045073	root
AT5G43780	0.398029225923	root
AT5G43790	0.466313095101	carpel
AT5G43810	0.454739339687	carpel
AT5G43820	0.6551982997	carpel
AT5G43822	0.301096973972	carpel
AT5G43830	0.115740974973	root apical meristem
AT5G43840	0.966216715295	dark-grown seedling
AT5G43850	0.278115759702	aerial
AT5G43860	0.776515235269	aerial
AT5G43870	0.551071073473	stage 12 inflorescence
AT5G43880	0.276188576121	carpel
AT5G43890	0.954575619206	root
AT5G43900	0.274554330186	receptacle
AT5G43910	0.550784267555	root
AT5G43920	0.364424852625	dark-grown seedling
AT5G43930	0.330035064604	pollen
AT5G43935	0.987478182141	carpel
AT5G43940	0.173036587295	receptacle
AT5G43950	0.261606803572	receptacle
AT5G43960	0.212167747548	carpel
AT5G43970	0.19155145557	root apical meristem
AT5G43980	0.768468274074	receptacle
AT5G43990	0.615985689964	carpel
AT5G44000	0.299668164006	aerial
AT5G44005	0.541525169125	receptacle
AT5G44010	0.532912330472	carpel
AT5G44020	0.360227458766	dark-grown seedling
AT5G44030	0.460644085223	root
AT5G44040	0.482441706245	carpel
AT5G44050	0.721578875938	leaf
AT5G44060	0.313717219523	carpel
AT5G44065	0.789350367231	receptacle
AT5G44070	0.232772357431	leaf
AT5G44080	0.319753083206	carpel
AT5G44090	0.307629008824	dark-grown seedling
AT5G44100	0.099960603116	carpel
AT5G44110	0.475531964361	root
AT5G44120	0.965532585188	dark-grown seedling
AT5G44130	0.428988531274	aerial
AT5G44140	1.0	shoot apical meristem
AT5G44150	0.33371427044	carpel
AT5G44160	0.760783207737	root
AT5G44170	0.221104208003	carpel
AT5G44180	0.297129943851	carpel
AT5G44190	0.419344784987	aerial
AT5G44200	0.283738418989	carpel
AT5G44210	0.496499154965	root apical meristem
AT5G44230	0.511198456647	carpel
AT5G44240	0.256245599951	receptacle
AT5G44250	0.326614320083	dark-grown seedling
AT5G44255	0.980965788409	dark-grown seedling
AT5G44260	0.733166358257	dark-grown seedling
AT5G44265	0.964378085989	stage 12 inflorescence
AT5G44280	0.420181581495	carpel
AT5G44286	0.673001678026	stage 12 inflorescence
AT5G44290	0.26224587902	root
AT5G44300	0.902334471807	stage 12 inflorescence
AT5G44306	0.806500577518	pollen
AT5G44310	0.985646152461	dark-grown seedling
AT5G44320	0.206533110604	carpel
AT5G44340	0.196396368115	pollen
AT5G44345	1.0	light-grown seedling
AT5G44350	0.824736835053	root
AT5G44360	1.0	receptacle
AT5G44370	0.436210835451	carpel
AT5G44380	0.694328154895	root
AT5G44390	0.755372937478	receptacle
AT5G44400	0.610769962715	root
AT5G44410	0.342963824692	stage 12 inflorescence
AT5G44417	0.845670076397	dark-grown seedling
AT5G44420	0.902800191908	aerial
AT5G44430	0.908503447038	aerial
AT5G44440	0.849503481862	dark-grown seedling
AT5G44450	0.275118032767	dark-grown seedling
AT5G44460	0.799753427081	dark-grown seedling
AT5G44470	1.0	light-grown seedling
AT5G44480	0.654117475313	root
AT5G44490	0.567764228026	shoot apical meristem
AT5G44495	0.922382744336	carpel
AT5G44500	0.390328518429	carpel
AT5G44510	0.33047166738	dark-grown seedling
AT5G44520	0.287521467912	leaf
AT5G44530	0.432562209397	root
AT5G44540	0.829444110917	carpel
AT5G44550	0.820500624758	root
AT5G44555	0.929580351427	carpel
AT5G44560	0.47937190573	carpel
AT5G44562	0.859693306258	aerial
AT5G44565	0.632833174911	receptacle
AT5G44568	0.689940942784	leaf
AT5G44570	0.898431253728	carpel
AT5G44572	0.625622711265	leaf
AT5G44574	0.807721559514	root
AT5G44575	0.861473057688	leaf
AT5G44578	0.710259608835	root
AT5G44580	0.656399598261	aerial
AT5G44582	0.582207861409	dark-grown seedling
AT5G44585	0.733634775985	dark-grown seedling
AT5G44590	0.967058921022	dark-grown seedling
AT5G44600	0.403829575962	shoot apical meristem
AT5G44610	0.586171632639	root apical meristem
AT5G44620	0.835951210352	carpel
AT5G44630	0.82261972905	carpel
AT5G44635	0.578460297083	carpel
AT5G44640	1.0	pollen
AT5G44650	0.361063754405	shoot apical meristem
AT5G44660	0.439895109883	dark-grown seedling
AT5G44670	0.383676001425	stage 12 inflorescence
AT5G44680	0.502588561249	stage 12 inflorescence
AT5G44700	0.829065502713	receptacle
AT5G44710	0.249498166657	root
AT5G44720	0.250880902097	root
AT5G44730	0.371803236573	carpel
AT5G44740	0.553909949231	carpel
AT5G44750	0.351141920164	dark-grown seedling
AT5G44770	0.968836003411	root
AT5G44780	0.565687101497	carpel
AT5G44785	0.331952658184	shoot apical meristem
AT5G44790	0.349606100942	pollen
AT5G44800	0.271793911831	carpel
AT5G44820	0.688126268414	root
AT5G44830	1.0	receptacle
AT5G44840	1.0	receptacle
AT5G44860	0.155518873461	carpel
AT5G44870	0.597487558208	leaf
AT5G44880	0.994928924479	stage 12 inflorescence
AT5G44900	0.935412923928	root
AT5G44910	0.684387958375	root
AT5G44920	0.796927323514	dark-grown seedling
AT5G44930	0.480760953697	carpel
AT5G44973	0.897848993883	receptacle
AT5G44980	0.767170795225	leaf
AT5G44990	0.718145700495	root
AT5G45000	0.830303451993	root
AT5G45010	0.179908605178	stage 12 inflorescence
AT5G45020	0.387325812874	carpel
AT5G45030	0.657490837351	shoot apical meristem
AT5G45040	0.393686086832	shoot apical meristem
AT5G45050	0.326538620131	receptacle
AT5G45060	0.327329282204	leaf
AT5G45070	0.861528279634	root
AT5G45080	0.919326788768	root
AT5G45090	0.87291070148	dark-grown seedling
AT5G45095	0.940663880668	root
AT5G45100	0.248807051226	root
AT5G45110	0.385200046245	carpel
AT5G45130	0.129817179668	receptacle
AT5G45140	0.39266434532	carpel
AT5G45150	0.990328392592	carpel
AT5G45160	0.331311227472	receptacle
AT5G45170	0.281504154202	leaf
AT5G45190	0.217494824075	dark-grown seedling
AT5G45200	0.970279552965	root
AT5G45210	0.884496901166	root
AT5G45220	0.912622742739	root
AT5G45240	0.965658516972	dark-grown seedling
AT5G45250	0.374984539627	aerial
AT5G45260	0.326872301644	receptacle
AT5G45275	0.434206247015	stage 12 inflorescence
AT5G45276	0.97081779846	carpel
AT5G45280	0.408986038945	root apical meristem
AT5G45290	0.294456440779	carpel
AT5G45300	0.384218725524	carpel
AT5G45310	0.820999541709	dark-grown seedling
AT5G45320	0.876615123628	receptacle
AT5G45330	0.405837400008	carpel
AT5G45340	0.615792221159	carpel
AT5G45350	0.219211704058	receptacle
AT5G45360	0.163183184267	dark-grown seedling
AT5G45370	0.372677164787	root
AT5G45380	0.620414564369	aerial
AT5G45390	0.23653698101	shoot apical meristem
AT5G45400	0.570931722339	carpel
AT5G45410	0.130339908812	root
AT5G45420	0.196058867169	carpel
AT5G45430	0.181524605278	aerial
AT5G45440	0.872118885981	root
AT5G45450	1.0	leaf
AT5G45460	0.671160044037	dark-grown seedling
AT5G45469	1.0	dark-grown seedling
AT5G45470	0.400058105062	root
AT5G45472	0.34971813612	dark-grown seedling
AT5G45480	0.484717498714	root
AT5G45490	0.302260235237	root
AT5G45500	0.367031569229	root
AT5G45510	0.385420395327	root
AT5G45520	0.809133529331	receptacle
AT5G45530	0.84036520949	receptacle
AT5G45540	0.939117689104	receptacle
AT5G45550	0.20990803297	root
AT5G45560	0.475697852631	carpel
AT5G45570	1.0	receptacle
AT5G45573	1.0	light-grown seedling
AT5G45580	0.825258463416	root
AT5G45590	0.34304773289	carpel
AT5G45600	0.351210451118	carpel
AT5G45610	0.396991927968	carpel
AT5G45620	0.264982633708	carpel
AT5G45630	0.793622792873	carpel
AT5G45650	0.445061233627	receptacle
AT5G45660	0.436852537001	carpel
AT5G45670	0.538247015076	carpel
AT5G45680	0.448845922625	shoot apical meristem
AT5G45690	1.0	dark-grown seedling
AT5G45700	0.475087835718	carpel
AT5G45710	0.211761792303	pollen
AT5G45715	1.0	light-grown seedling
AT5G45720	0.776547141498	carpel
AT5G45730	0.820695099441	carpel
AT5G45740	0.629188180794	carpel
AT5G45745	0.995863915151	light-grown seedling
AT5G45750	0.313899275318	carpel
AT5G45760	0.471468492532	carpel
AT5G45770	0.855542554134	shoot apical meristem
AT5G45775	0.263052998491	carpel
AT5G45780	0.565374258595	carpel
AT5G45790	0.595642475916	carpel
AT5G45800	0.243734133555	receptacle
AT5G45810	0.907772921907	pollen
AT5G45820	0.729061409137	pollen
AT5G45830	0.855282673143	leaf
AT5G45840	0.838165216204	pollen
AT5G45850	0.739131043434	carpel
AT5G45860	0.890101585709	carpel
AT5G45870	1.0	root
AT5G45875	0.986419204936	stage 12 inflorescence
AT5G45880	0.850900352277	pollen
AT5G45890	0.983430544223	receptacle
AT5G45900	0.469012404667	receptacle
AT5G45905	1.0	stage 12 inflorescence
AT5G45910	0.939256313843	carpel
AT5G45920	0.570018692968	root
AT5G45930	0.435121205998	shoot apical meristem
AT5G45940	0.286646897605	carpel
AT5G45950	0.474455182393	stage 12 inflorescence
AT5G45960	0.764248009868	stage 12 inflorescence
AT5G45970	0.824358961043	root
AT5G45990	0.961882824129	pollen
AT5G46010	0.992209997504	receptacle
AT5G46020	0.136931655112	carpel
AT5G46030	0.162442031444	carpel
AT5G46040	0.774935175716	receptacle
AT5G46050	0.65742152031	dark-grown seedling
AT5G46060	0.817804769948	receptacle
AT5G46070	0.307948169974	carpel
AT5G46080	0.576525358371	receptacle
AT5G46090	0.428801548441	root
AT5G46100	0.613306406132	carpel
AT5G46110	0.31913034714	leaf
AT5G46115	0.818453636452	receptacle
AT5G46120	0.907185288997	receptacle
AT5G46130	1.0	leaf
AT5G46140	0.959575614006	pollen
AT5G46150	0.431955441498	pollen
AT5G46160	0.334942011018	shoot apical meristem
AT5G46170	0.179755910321	dark-grown seedling
AT5G46180	0.402904137466	receptacle
AT5G46190	0.256623054671	dark-grown seedling
AT5G46200	0.913278344363	stage 12 inflorescence
AT5G46210	0.177653164576	dark-grown seedling
AT5G46220	0.846805202512	leaf
AT5G46230	0.54265468289	root
AT5G46240	0.591141991382	receptacle
AT5G46250	0.151453071407	pollen
AT5G46260	0.846262562731	aerial
AT5G46270	0.608124215673	aerial
AT5G46280	0.46101828054	carpel
AT5G46290	0.190453252911	shoot apical meristem
AT5G46295	0.73972916928	root
AT5G46300	0.864544236753	carpel
AT5G46315	0.908919397814	light-grown seedling
AT5G46320	1.0	receptacle
AT5G46325	1.0	dark-grown seedling
AT5G46330	0.586706539106	dark-grown seedling
AT5G46340	0.309459464327	root
AT5G46350	0.728643839596	aerial
AT5G46370	1.0	pollen
AT5G46390	0.357005564085	shoot apical meristem
AT5G46400	0.366700640416	carpel
AT5G46410	0.448630768012	dark-grown seedling
AT5G46420	0.323972255402	shoot apical meristem
AT5G46430	0.212578536562	carpel
AT5G46440	0.615089076195	leaf
AT5G46450	0.500349790516	leaf
AT5G46460	0.717966450529	receptacle
AT5G46470	0.391678276985	leaf
AT5G46490	0.724545124018	aerial
AT5G46500	0.862726584598	aerial
AT5G46510	0.424840324755	carpel
AT5G46520	0.538331367949	root
AT5G46530	0.492352047472	root
AT5G46540	0.863389651178	receptacle
AT5G46550	0.391627811748	carpel
AT5G46560	0.25672194355	carpel
AT5G46570	0.34885465192	carpel
AT5G46580	0.427587115444	shoot apical meristem
AT5G46590	0.744902410067	receptacle
AT5G46600	0.789745252955	root
AT5G46620	0.294513162425	carpel
AT5G46630	0.127680318286	carpel
AT5G46640	0.523754385204	carpel
AT5G46650	0.893261973164	stage 12 inflorescence
AT5G46680	0.580086249838	carpel
AT5G46690	0.624873537375	shoot apical meristem
AT5G46700	0.388984557848	carpel
AT5G46710	0.489008025742	carpel
AT5G46720	0.445880582093	stage 12 inflorescence
AT5G46730	0.375510558045	stage 12 inflorescence
AT5G46740	0.53726369548	carpel
AT5G46750	0.231387734678	carpel
AT5G46760	0.183256596627	aerial
AT5G46770	0.924820352018	pollen
AT5G46780	0.414367482075	root
AT5G46790	0.285026066851	root apical meristem
AT5G46795	0.99416268975	stage 12 inflorescence
AT5G46800	0.200372210714	aerial
AT5G46830	0.90526732669	shoot apical meristem
AT5G46840	0.311188852047	pollen
AT5G46850	0.311787468784	carpel
AT5G46860	0.142971927612	dark-grown seedling
AT5G46870	0.504148780223	root
AT5G46871	0.924810883751	receptacle
AT5G46873	0.984130301251	receptacle
AT5G46874	0.938677118508	receptacle
AT5G46875	1.0	light-grown seedling
AT5G46877	0.999848926166	receptacle
AT5G46880	0.722930065998	carpel
AT5G46890	0.796811429535	root apical meristem
AT5G46900	0.80413189051	root
AT5G46910	0.518453322405	pollen
AT5G46915	0.943169750749	carpel
AT5G46920	0.450751095238	carpel
AT5G46930	1.0	stage 12 inflorescence
AT5G46940	0.978337445525	stage 12 inflorescence
AT5G46950	0.829147862365	receptacle
AT5G46960	0.770337398644	dark-grown seedling
AT5G46970	0.964680870228	stage 12 inflorescence
AT5G46980	1.0	stage 12 inflorescence
AT5G46990	0.975936845191	stage 12 inflorescence
AT5G47000	0.8779678069	pollen
AT5G47010	0.166741177376	carpel
AT5G47020	0.265695021256	carpel
AT5G47030	0.217554536913	root apical meristem
AT5G47040	0.31524408262	dark-grown seedling
AT5G47050	0.322017920522	dark-grown seedling
AT5G47060	0.375651777551	carpel
AT5G47070	0.35587970334	leaf
AT5G47075	1.0	receptacle
AT5G47077	0.880029983948	receptacle
AT5G47080	0.215281600988	root
AT5G47090	0.231396019284	dark-grown seedling
AT5G47100	0.267851387393	root
AT5G47110	0.311745437243	dark-grown seedling
AT5G47120	0.172685845813	root
AT5G47130	0.898660543847	leaf
AT5G47140	0.383175636968	root
AT5G47150	0.888473938492	carpel
AT5G47160	0.873560870979	carpel
AT5G47170	0.916986151605	carpel
AT5G47175	0.892170415905	receptacle
AT5G47180	0.205499580126	pollen
AT5G47190	0.334136867413	shoot apical meristem
AT5G47200	0.163567642582	root apical meristem
AT5G47210	0.197978688357	carpel
AT5G47220	0.584750644714	carpel
AT5G47229	0.957051353252	pollen
AT5G47230	0.510782830464	root
AT5G47240	0.411932289341	leaf
AT5G47250	0.635364063007	carpel
AT5G47290	1.0	light-grown seedling
AT5G47310	0.171432445839	carpel
AT5G47320	0.253569815587	carpel
AT5G47330	0.672894519452	leaf
AT5G47350	0.988521197392	receptacle
AT5G47360	0.486499531259	carpel
AT5G47370	0.309582494617	receptacle
AT5G47380	0.568238082416	carpel
AT5G47390	0.29129731727	dark-grown seedling
AT5G47400	0.393159715686	carpel
AT5G47420	0.285237265418	carpel
AT5G47430	0.26290829131	dark-grown seedling
AT5G47435	0.159040497445	pollen
AT5G47440	0.631530301053	dark-grown seedling
AT5G47445	0.426251025879	receptacle
AT5G47450	0.778019086289	root apical meristem
AT5G47455	0.355277873126	carpel
AT5G47460	0.806743828116	carpel
AT5G47470	0.932278349274	pollen
AT5G47480	0.218072438515	root
AT5G47490	0.198464276828	carpel
AT5G47500	0.481178636367	carpel
AT5G47510	0.518322439341	carpel
AT5G47520	0.289594594025	pollen
AT5G47530	0.73542017611	root apical meristem
AT5G47540	0.537592542086	pollen
AT5G47550	0.426761325602	stage 12 inflorescence
AT5G47560	0.292611493618	dark-grown seedling
AT5G47570	0.236179174182	root apical meristem
AT5G47580	0.33590817311	root
AT5G47590	0.808054095394	carpel
AT5G47600	0.91229550588	carpel
AT5G47610	0.671848424598	dark-grown seedling
AT5G47620	0.44746574433	pollen
AT5G47630	0.274694735632	carpel
AT5G47635	0.875528323458	root
AT5G47640	0.339639270143	aerial
AT5G47650	0.235678840818	aerial
AT5G47660	0.361539996494	carpel
AT5G47680	0.26316289925	carpel
AT5G47690	0.260027007773	carpel
AT5G47700	0.283270697901	root apical meristem
AT5G47710	0.291275224471	carpel
AT5G47720	0.386444708289	root
AT5G47730	0.258548852572	root
AT5G47740	0.715544311645	root
AT5G47750	0.338677915248	carpel
AT5G47760	0.252338828416	carpel
AT5G47770	0.192412760577	root
AT5G47780	0.246331371172	carpel
AT5G47790	0.342133909694	carpel
AT5G47800	0.494951502063	carpel
AT5G47810	0.390928817068	dark-grown seedling
AT5G47820	0.251220301816	stage 12 inflorescence
AT5G47830	0.29380377578	root apical meristem
AT5G47840	0.218936872325	shoot apical meristem
AT5G47850	0.920645722447	aerial
AT5G47860	0.35513327819	receptacle
AT5G47870	0.255677719612	carpel
AT5G47880	0.14174479234	root
AT5G47890	0.184729035656	root
AT5G47900	0.427916184707	shoot apical meristem
AT5G47910	0.344248997101	root
AT5G47920	0.575268210238	stage 12 inflorescence
AT5G47930	0.24827821138	root apical meristem
AT5G47940	0.447129071789	root
AT5G47950	0.799927548694	root
AT5G47960	0.653052637934	root
AT5G47970	0.343883862024	carpel
AT5G47980	0.853453944774	root
AT5G47990	0.805918826013	root
AT5G48000	0.817153921441	root
AT5G48010	0.821157464825	root
AT5G48020	0.279108717014	receptacle
AT5G48030	0.261054416505	carpel
AT5G48040	0.559345808738	carpel
AT5G48050	0.936799738585	root
AT5G48060	0.701622672926	receptacle
AT5G48070	0.860431824183	root
AT5G48090	0.957479507889	carpel
AT5G48100	0.924377337471	pollen
AT5G48110	0.739349197434	dark-grown seedling
AT5G48120	0.363634776116	carpel
AT5G48130	1.0	root
AT5G48140	0.880144418724	pollen
AT5G48150	0.3533379178	receptacle
AT5G48160	0.350615105578	dark-grown seedling
AT5G48170	0.755797915404	root
AT5G48175	0.865937200498	root apical meristem
AT5G48180	0.247646530769	root apical meristem
AT5G48190	0.840004326093	root apical meristem
AT5G48200	1.0	dark-grown seedling
AT5G48205	0.961845009339	pollen
AT5G48210	0.941595986038	aerial
AT5G48220	0.37903364767	shoot apical meristem
AT5G48230	0.251908763591	root
AT5G48240	0.29190508912	carpel
AT5G48250	0.309677147911	receptacle
AT5G48270	0.953460719182	pollen
AT5G48290	0.652332930154	root
AT5G48300	0.273450110804	shoot apical meristem
AT5G48310	0.654569739179	carpel
AT5G48320	0.94879559932	root
AT5G48330	0.314797394585	carpel
AT5G48335	0.190502549938	dark-grown seedling
AT5G48340	0.29329610388	carpel
AT5G48350	1.0	carpel
AT5G48360	0.512329821905	carpel
AT5G48370	0.293579411706	carpel
AT5G48375	1.0	stage 12 inflorescence
AT5G48380	0.237387797383	leaf
